datetime,crime_type,latitude,longitude,area
2022-12-03 05:06:53,Fraud,12.821211647307509,77.6552832122447,Fryefurt
2023-11-24 02:29:56,Theft,12.899924052542458,77.56831810938804,Scottport
2025-05-28 21:18:30,Burglary,12.965458967353795,77.59026132736525,Carlsonland
2024-05-01 02:16:55,Burglary,13.038024131875645,77.46237116289487,Rodgersport
2023-08-06 14:13:54,Robbery,13.025737743791405,77.4876480483587,Sanchezland
2022-10-04 09:35:19,Theft,13.051589026473792,77.4675532203162,Kimberlyland
2025-04-15 03:21:38,Assault,12.864036907267408,77.57189543169613,North Jenniferville
2024-03-12 21:31:27,Assault,12.955674779568767,77.65311561301267,Mitchellside
2025-03-19 05:51:51,Fraud,13.04394874646975,77.55900993730457,East Jonathanton
2023-07-15 03:51:23,Robbery,12.935122863980256,77.67870438503896,South Bobbyhaven
2024-09-17 01:17:17,Assault,13.045843585265155,77.6044672781238,West Christopher
2024-04-30 19:43:04,Burglary,12.834493326393764,77.4843428463956,Cookland
2024-02-14 00:17:27,Burglary,12.822235591627683,77.5895408897291,Lake David
2023-12-31 17:05:10,Assault,12.95922100383098,77.43248765056875,Williamfort
2024-08-04 17:53:47,Fraud,12.858331138746877,77.67032596778768,Murphyfurt
2023-04-30 10:53:06,Theft,12.941230210301205,77.58025133008567,Jonathanville
2022-09-10 02:03:04,Robbery,12.989710654883318,77.58215379280827,New Victorborough
2023-09-15 13:34:01,Theft,12.981796544332738,77.63756922994526,Monicafurt
2025-07-07 00:05:16,Burglary,13.079905063243404,77.6644652112342,New Angelabury
2024-12-03 22:52:50,Burglary,12.831508012883573,77.62964395265925,South Paulafurt
2022-10-28 00:36:33,Fraud,12.911489466581898,77.67499684058907,New Amy
2022-12-28 03:01:13,Fraud,13.059125572775867,77.53333273012305,Vegamouth
2023-05-17 01:39:58,Robbery,12.96955084054479,77.47855204276142,Kevinland
2023-10-07 12:25:06,Burglary,12.825919967842626,77.53221256484733,Arroyotown
2023-06-13 14:22:17,Fraud,12.848725310640175,77.67987828230315,Beardfurt
2024-03-26 07:10:57,Fraud,12.928167761005517,77.42897119045207,West Johnny
2023-01-13 13:05:47,Burglary,12.806120804920992,77.48554087834871,New Joseph
2023-04-17 16:26:55,Robbery,12.91536072928515,77.63250238925387,East Kelseyland
2024-09-11 12:57:28,Theft,12.822422815087306,77.57030436471096,Port Johnnyland
2024-01-26 21:39:54,Theft,12.920253905946815,77.68119814369662,Simsland
2023-10-12 19:51:37,Robbery,13.093301979163675,77.42602205534848,West Dianahaven
2024-07-07 08:39:57,Theft,12.992872858237256,77.69728373717444,South Sarah
2024-04-16 14:56:49,Assault,12.809069918727511,77.53746750115536,South Mariashire
2023-09-30 07:07:22,Burglary,12.97421614587874,77.55516999098784,Clarkfort
2023-10-16 00:20:25,Assault,12.96888196477116,77.40177474370432,Lake Melanie
2023-08-25 23:22:03,Theft,12.926229985828657,77.45886911653112,Jeffreyfort
2023-05-10 04:33:14,Robbery,12.902275468176846,77.55434313636587,Deniseside
2024-03-19 14:38:21,Burglary,13.03711067815138,77.58935187135965,Port Wendystad
2023-07-06 09:28:01,Assault,13.08535039070417,77.68003454850852,Danielton
2023-09-01 05:26:34,Burglary,12.929993527922775,77.45141446264883,Rodneyborough
2023-04-14 00:12:04,Robbery,12.968401756393972,77.45131467866052,East Ellen
2025-07-24 14:59:03,Burglary,12.972680482942437,77.53711075839097,Timothybury
2023-10-06 22:12:25,Burglary,12.80298045160909,77.46908024957476,Michaelborough
2023-05-09 02:22:11,Burglary,13.064911790180927,77.68806278171778,Port Cameronshire
2024-04-21 09:38:39,Assault,12.982952992606934,77.66271712514303,Gravestown
2023-04-30 08:48:19,Theft,12.951551491104343,77.49031476708001,Matthewborough
2023-09-20 01:33:05,Fraud,13.074067801928924,77.45394036531795,New Jeanberg
2025-06-14 01:43:14,Assault,12.807298508607003,77.55395203492034,Port Deannaport
2025-05-10 16:42:08,Theft,13.012664793889108,77.55819790676277,Jonesstad
2023-01-11 00:57:23,Fraud,12.878320867493631,77.47013409903067,Stevenside
2023-09-09 19:08:44,Burglary,12.956098800990231,77.62945549353756,Jeromeborough
2023-06-10 06:20:55,Theft,12.870359016380338,77.48874469331295,North Jaclynchester
2024-01-05 19:39:45,Burglary,12.801957903080204,77.64388698179152,North Teresa
2025-03-17 12:03:49,Theft,13.03539382616829,77.63181074799782,Lake Tylerside
2024-02-11 00:04:02,Burglary,13.06081065849137,77.48110088589091,East Nicholas
2022-12-23 16:47:57,Fraud,13.068492617573398,77.59149032016353,South Christopherchester
2024-08-06 01:34:30,Fraud,13.060410973987768,77.54942839871832,Melissatown
2024-12-17 22:30:41,Robbery,13.042357478424877,77.63218653818117,Griffithmouth
2023-12-13 20:26:41,Assault,13.096718196723172,77.66592240717371,New Vanessa
2022-09-04 20:41:11,Robbery,12.82352954109823,77.53379383971628,Amybury
2023-03-07 20:12:51,Theft,13.079341976689738,77.40032608930579,Wilsonmouth
2025-05-02 05:45:58,Assault,12.864809133088823,77.43004288517587,East Ricky
2024-12-18 08:52:35,Burglary,13.086772626162901,77.68408841252726,West Lisaview
2024-10-07 11:47:44,Theft,12.912844097278805,77.40761123234347,East Guy
2023-08-25 12:37:30,Theft,12.879973954490872,77.41045465779892,Jamesfort
2024-11-02 04:49:14,Theft,12.923814101485693,77.49768050885008,East Joseph
2025-01-14 21:08:39,Burglary,12.940010180528361,77.4058262064489,Danielside
2022-10-11 11:34:51,Burglary,12.924034052002481,77.57967070680284,Michaelland
2022-10-21 13:23:49,Theft,12.856497207764857,77.61733718084058,Port Emma
2023-11-12 21:53:47,Burglary,12.898627558850878,77.600747149863,North Johnland
2024-10-27 00:59:15,Robbery,12.881946586200554,77.43025387306207,Danielletown
2023-08-19 22:35:14,Burglary,12.857873439096581,77.6228688236403,Kochstad
2024-02-27 10:26:56,Assault,13.015835727521115,77.54381174651417,Lake Pennyborough
2023-04-07 04:20:32,Robbery,13.07061648919582,77.60985502339902,Port Jenniferberg
2023-04-22 04:02:45,Theft,12.939703434391754,77.54509617847592,Frankburgh
2024-03-08 16:30:16,Robbery,12.984887388655968,77.47121392846047,Mooreview
2022-10-21 15:43:38,Burglary,13.001984555353458,77.62063474977748,Cruzton
2022-11-17 00:13:54,Theft,13.023578437210627,77.6184795608534,Amandaland
2024-08-25 21:29:48,Theft,12.803115734570142,77.62094756045163,South Lori
2024-01-05 09:35:40,Assault,12.976968021478951,77.58752315080939,Judytown
2024-12-23 22:39:07,Robbery,12.859753138148534,77.52802730383571,East Maureenport
2023-08-21 12:18:49,Assault,13.064842821134107,77.52292010888772,North Robertshire
2024-12-08 14:25:17,Burglary,13.095979830202968,77.51632842917222,Anthonymouth
2025-01-31 18:19:38,Robbery,12.869515199996957,77.51449195331075,Berryton
2023-11-21 08:12:32,Fraud,12.860469876882128,77.6579720207574,Swansonshire
2025-06-22 10:11:01,Robbery,12.870371088909902,77.55086028014124,New Tonyberg
2022-08-29 16:07:25,Theft,13.027591809254307,77.66174919875013,South Micheal
2025-03-11 19:35:36,Robbery,12.977037246248218,77.40025264196713,Lake Yolandastad
2024-01-10 03:36:38,Burglary,12.889837724398049,77.68700261643396,Keithside
2023-05-12 21:17:40,Assault,12.983332030039993,77.58036897131707,Benderhaven
2023-07-27 03:08:53,Theft,12.995081901042047,77.55069505818113,Michellefort
2024-10-28 01:34:24,Fraud,13.094312597684588,77.46085570998494,Lake Maryberg
2024-09-30 23:43:23,Assault,12.90683670766866,77.64952074201935,Jasminestad
2025-01-11 12:00:33,Theft,12.831900279136523,77.56931179890489,North Megan
2024-10-14 02:38:54,Theft,12.904695243882085,77.61011227100836,North Stephaniemouth
2024-11-05 05:45:40,Assault,12.814076976224914,77.46354217277916,Dakotaville
2022-11-12 18:51:26,Robbery,12.977810046444509,77.46112445233695,Port Cindy
2024-11-14 10:22:03,Theft,12.955230514100009,77.43905392649775,Christinestad
2024-06-24 18:42:46,Fraud,13.075192948224093,77.4378036567462,Weaverton
2024-10-08 23:25:55,Theft,13.001361100584866,77.63818408771448,Meganside
2024-06-27 16:18:57,Fraud,12.961254565387497,77.64692075529308,North Valerieville
2024-02-10 18:49:33,Burglary,12.920023844404154,77.53497572705311,Lake Robert
2025-05-13 15:28:39,Fraud,13.018863413965605,77.69411908403383,West Jay
2023-04-30 19:58:57,Burglary,12.93648524028315,77.57377103277437,North Jamiemouth
2024-10-21 23:35:43,Assault,12.946004024704116,77.60426004123926,Patriciatown
2022-11-25 22:48:23,Assault,12.961108714878062,77.66118995379053,East Stevenchester
2022-09-15 15:26:05,Robbery,12.91517741111945,77.46017299762804,South Anthonyland
2024-02-16 13:13:49,Robbery,12.894902325618466,77.66620195310561,Adkinsstad
2023-01-21 04:28:39,Fraud,13.018783383443637,77.4024137739503,Brianburgh
2024-07-19 06:32:08,Robbery,12.930539340094928,77.58416152254472,Lake Patriciaborough
2022-12-19 18:12:01,Theft,13.098291616254723,77.63407513509637,Whitefurt
2024-02-12 15:49:34,Burglary,12.97365370654352,77.62921584298277,New Joseville
2023-09-24 16:26:02,Theft,13.004171244704827,77.6793696384788,New Christopher
2023-08-04 15:49:27,Theft,12.8664059248681,77.63189930827082,Harveyton
2022-09-08 04:59:19,Theft,12.855978973652507,77.69266686864843,Burchport
2022-10-29 21:31:54,Robbery,12.86184045783158,77.55984516047648,South Samantha
2024-12-15 15:02:32,Theft,12.939968626251249,77.59804422644272,Andersonport
2022-12-16 16:41:35,Theft,13.079038864081737,77.63190183430144,Christineton
2024-10-08 08:38:07,Fraud,12.824570909393925,77.42354716387713,Spencerborough
2024-04-08 22:25:29,Burglary,12.953467660125227,77.66872176208526,Mcculloughhaven
2023-02-05 13:34:05,Assault,12.960028164532785,77.42806756331389,Port Megan
2024-09-21 13:36:29,Assault,13.036662616983701,77.50014885808274,Brandiville
2023-09-19 19:26:00,Burglary,12.827469816033332,77.57868359677535,New Tammieport
2023-10-18 00:46:43,Theft,13.053113003689889,77.68516041999489,Longmouth
2025-08-03 11:13:10,Burglary,12.852162535721012,77.50755292552535,Alvaradomouth
2022-10-25 03:45:04,Theft,13.060527554628395,77.4584479262365,North Carolyn
2024-10-08 15:30:27,Assault,12.853021947704173,77.5471902386044,Mcconnellhaven
2025-05-03 00:12:08,Fraud,12.939828842087191,77.46867739998892,Lake Billy
2022-09-26 06:51:16,Robbery,12.95692229927299,77.69240265553599,Gordonville
2025-07-27 20:59:12,Burglary,13.043508658270955,77.48446664712611,North Juliemouth
2024-01-23 15:53:02,Theft,12.810476543319268,77.67464741854195,Rivasfort
2024-09-27 21:13:50,Theft,13.097653170566078,77.65130501859751,Bradleyshire
2023-11-03 11:29:54,Burglary,13.087030906988117,77.44447283777416,Patrickberg
2023-11-01 18:00:28,Burglary,13.081205198942214,77.54686147047349,Boyerfurt
2025-07-17 15:02:02,Fraud,13.072052518979357,77.56948148252945,Abigailstad
2023-08-14 22:12:18,Robbery,12.97378265167847,77.41582213803201,Port David
2024-04-18 18:29:58,Robbery,12.87033792213258,77.47901698516749,North Jane
2024-05-04 19:17:58,Theft,12.95507375380129,77.66643166119204,Hallchester
2022-11-09 03:20:19,Theft,12.900338198891896,77.40566688537321,Gregoryport
2023-01-05 04:12:40,Burglary,12.911710731023566,77.44722168192735,New Brandi
2024-02-10 15:55:07,Robbery,13.042704427691952,77.40069872407084,West Kenneth
2022-09-28 00:35:54,Assault,12.81100622764718,77.44198727110985,New Justintown
2022-10-28 11:48:35,Burglary,12.960754176076026,77.64359465686255,North Benjamin
2024-02-06 11:47:14,Robbery,12.888554636336204,77.68688362040697,Lake Bailey
2024-05-11 06:50:18,Robbery,12.94932730046296,77.51935739268502,Lake Julie
2024-11-19 10:21:15,Fraud,12.84292589813711,77.42034267550403,North Crystal
2023-02-10 09:59:52,Theft,12.903016754368727,77.43089223369552,Michellemouth
2022-12-12 10:29:00,Burglary,12.826980388436693,77.44289036843298,Hurleymouth
2023-02-14 19:56:22,Theft,12.91343969508458,77.59842870458189,Justinbury
2023-06-06 11:47:53,Assault,12.874498746702065,77.44805962873654,Josemouth
2024-01-16 09:47:30,Fraud,12.975338196888206,77.51640268550112,South Henry
2023-11-02 00:47:27,Robbery,12.844826712158332,77.58995853337889,Kathrynport
2024-06-06 16:08:11,Burglary,12.88881845825422,77.5028902519068,New Mackenzie
2023-11-09 06:34:50,Burglary,12.899385345008419,77.67305956772421,East Joshuafurt
2025-02-28 08:34:21,Robbery,12.854437110501825,77.41137318047146,New Jeffreymouth
2025-04-11 23:45:19,Assault,12.970428615061897,77.65273837885805,West Shaneville
2023-11-05 04:25:10,Robbery,13.083420142677337,77.63730457914998,Sueland
2024-03-02 01:51:39,Assault,13.080201075300314,77.55458821558128,Monicastad
2022-12-22 18:45:37,Robbery,12.80092056941691,77.58400771395173,Jasontown
2024-07-24 19:47:41,Burglary,13.00826727011572,77.43690506548963,East Samuelfort
2023-07-26 05:36:56,Fraud,13.062911342760495,77.58271028249723,Lake Sherri
2023-04-20 08:45:36,Assault,12.963745156843158,77.6975163572162,Port Madison
2023-03-29 04:37:34,Assault,12.838579990286997,77.69123769217055,Bradyland
2023-05-08 03:36:11,Burglary,13.044275202382583,77.61634147951256,West Francisco
2025-05-25 18:44:17,Fraud,12.900360277181287,77.55071245694506,Warrenmouth
2023-07-13 13:45:04,Assault,12.897936635887707,77.4855719071051,Lake Randymouth
2024-08-17 15:13:45,Robbery,13.098239435405779,77.49182798685852,Deanland
2023-05-19 07:07:59,Robbery,13.020823915029137,77.57024045803713,Port Josephville
2023-12-15 01:21:32,Assault,12.818357520757889,77.50803320334211,Johnshire
2025-07-25 20:49:52,Robbery,12.80344300522636,77.55186262196041,Lake Gregoryton
2022-10-22 12:43:10,Theft,13.064041050929251,77.53747230935176,Port Chadchester
2025-05-04 17:43:52,Burglary,12.877181456104378,77.5172627179002,West Brian
2023-09-04 23:10:28,Robbery,12.969222653453867,77.51598881316404,Bryanchester
2023-12-26 15:43:48,Burglary,12.961103945545972,77.53283619064253,North Natasha
2024-04-08 03:53:53,Robbery,13.066692258740437,77.6829901080311,Port Nichole
2024-07-27 15:56:17,Theft,12.808049650223076,77.6249484758723,Port Lauramouth
2022-08-29 07:11:45,Fraud,13.085928381724743,77.58707375530885,Sullivanville
2024-06-19 07:01:34,Burglary,13.098668566699502,77.43685730431845,New Jay
2023-10-25 14:05:15,Assault,12.801230262661624,77.43356416249445,South Joechester
2025-05-31 04:43:52,Fraud,12.943078976871952,77.42743575513894,Dillonstad
2024-05-29 23:35:48,Robbery,13.060162628047005,77.50948073521533,East Williamfurt
2024-04-10 15:53:35,Fraud,12.938454392642791,77.44903450464874,New Mark
2025-06-14 06:02:19,Assault,12.964525932499495,77.65801213871543,Owensside
2024-09-20 01:21:18,Fraud,12.974406092519402,77.51649209669088,North Alexandriaton
2025-05-20 19:54:57,Burglary,13.053274826817914,77.69015861961944,Jamesberg
2023-09-14 10:02:15,Fraud,12.9110329717133,77.69115454152146,East Cynthia
2025-06-08 04:54:10,Assault,12.81597199291136,77.48925903479392,Martinstad
2025-03-09 22:50:51,Fraud,12.841450196222828,77.63395007600616,Williamstad
2023-06-26 23:03:32,Assault,12.88676432043912,77.53924190425862,New David
2023-01-09 09:17:32,Fraud,12.865158652910752,77.62459994074301,Tracyfurt
2024-09-27 11:10:00,Theft,13.023279837068728,77.69060352169824,Jameshaven
2023-09-07 05:16:31,Fraud,13.010193572191863,77.51783644201495,Gordonbury
2025-01-08 19:39:12,Theft,12.93871218783081,77.47225554288653,New Jeffrey
2024-01-15 11:57:26,Fraud,13.06931710742045,77.54086973500782,Lake Timothymouth
2023-10-04 22:33:23,Fraud,12.926492700625806,77.50352359015571,North Michealberg
2023-12-30 11:29:40,Fraud,12.960155834802611,77.67746255842505,North Raymond
2024-12-31 20:46:59,Fraud,12.808135821204058,77.66431287000111,Amandachester
2023-09-17 18:20:12,Robbery,12.882873342539986,77.53561169830759,Hornstad
2024-03-08 04:09:09,Robbery,13.011864159316378,77.48912099739981,Juanview
2024-09-24 22:02:44,Theft,13.061228546904623,77.46022614061928,Beckfurt
2022-09-28 06:01:10,Assault,13.032921159659228,77.42643551072926,Lake Terri
2025-03-03 04:18:02,Robbery,12.826563358878888,77.40830979486105,West Davidborough
2023-05-20 21:07:25,Assault,12.83316559151911,77.46804144491712,New Logan
2024-07-12 07:27:45,Robbery,12.858884798534572,77.41213503089708,North Laurastad
2022-11-16 07:30:09,Robbery,12.97844076282766,77.42734622609456,North Kimberly
2025-01-16 11:07:11,Robbery,12.836528982876724,77.43282103806057,Bartonfurt
2024-10-22 03:54:04,Fraud,13.034455125902598,77.52216987219879,West Timothyshire
2023-08-04 05:29:56,Burglary,13.03950948863441,77.48338267560155,Erinburgh
2024-03-09 10:23:57,Assault,12.99700911453135,77.54317957907297,Amandaport
2024-04-04 18:24:26,Theft,13.044189681683543,77.69614798174442,East Joseph
2024-01-23 13:01:38,Robbery,12.804050688900706,77.46177725516682,Ricardofort
2024-08-16 11:04:46,Fraud,12.994179526830688,77.61445201353422,West Brandonshire
2023-12-03 17:35:08,Robbery,12.861767743935749,77.45402481450174,North Monicabury
2023-07-04 19:12:45,Assault,13.008182591070154,77.42749708433836,Jenniferchester
2025-05-16 10:37:26,Fraud,12.80336111158686,77.56401847721939,Nicolebury
2024-06-07 09:20:54,Assault,12.852947962748887,77.49946275645236,Port Leslie
2023-01-05 23:38:17,Assault,13.096462169550316,77.53959931941196,Port Michael
2025-07-21 16:18:48,Robbery,12.945906675962906,77.6572232277716,West Karlchester
2023-12-21 12:00:33,Robbery,12.857763162860756,77.40982968938332,Port Ericchester
2022-11-29 21:21:13,Assault,12.964958480793547,77.55847480309326,South Charlesbury
2022-09-15 13:42:23,Fraud,13.007293839003287,77.43629837059545,Lake Michelle
2025-07-23 20:37:53,Burglary,12.90235258409093,77.63204731858889,Garciaview
2025-01-07 09:25:52,Burglary,13.097832243597104,77.49720385392068,South Andrealand
2025-03-01 15:18:40,Theft,13.00206913184679,77.50404526797738,Fernandostad
2025-03-15 20:34:06,Robbery,12.846630679261532,77.43239814219349,Karentown
2023-11-12 12:23:49,Burglary,12.875510448013895,77.64575455786361,North Paulaborough
2024-03-13 13:47:11,Fraud,13.067617872220131,77.5995057030133,Lake Alexandriabury
2024-07-22 18:31:04,Theft,13.033779381798114,77.64420225019626,Donovanberg
2024-01-06 03:48:23,Fraud,12.910774022883844,77.4632044067174,Richardmouth
2024-04-01 00:53:19,Robbery,13.003717447977287,77.50664372716507,New Autumnshire
2025-05-19 07:52:51,Assault,12.805183151170192,77.41578855528908,Lake Tammy
2023-01-28 20:09:55,Fraud,12.889513416106494,77.591038184656,Cynthiaview
2024-09-11 01:05:28,Theft,12.893931002122088,77.58783533824139,Lake Williammouth
2024-10-19 23:58:03,Burglary,13.048687531645458,77.48779318726896,Lake Kelly
2024-02-04 10:52:45,Fraud,12.848235633049104,77.69081266094774,North Kevinberg
2023-06-23 17:56:39,Fraud,12.923183863366525,77.41300664554969,Rachelville
2024-08-31 21:02:04,Burglary,12.92145945952064,77.67911700669076,North Kelly
2024-02-22 00:37:43,Robbery,13.019252405785469,77.48407123705454,Christopherland
2023-12-15 17:56:19,Assault,12.930602733805452,77.65589078919635,Lake Waynefurt
2025-04-24 21:41:30,Theft,12.971697087583838,77.59619316199077,New Carmen
2022-12-24 19:10:02,Burglary,12.928709391444814,77.42144438014148,East Samuelstad
2023-10-01 23:07:16,Fraud,13.042006993094269,77.47029664562311,Port Gary
2023-03-05 21:07:02,Assault,12.959706956229358,77.43198918870036,Donaldburgh
2023-01-09 07:12:13,Robbery,13.045085562241704,77.60155412673988,Holmesborough
2024-03-26 11:22:16,Robbery,12.815166987152208,77.59624458664491,New Ryanton
2025-03-07 08:30:56,Assault,12.863757986906394,77.50566438628054,Buchananburgh
2023-02-14 13:22:19,Robbery,13.048691646939421,77.47630898682934,New Catherineside
2025-01-23 15:55:19,Fraud,12.892767546708777,77.68825047649034,West Rebekah
2023-06-10 12:21:51,Robbery,13.0850264401045,77.69475388463785,Danielsberg
2025-03-13 16:25:29,Burglary,12.873627944231615,77.44293927252981,New Brandonbury
2023-06-12 13:43:24,Robbery,12.822133345798738,77.44378626311838,Youngton
2023-06-24 21:27:17,Theft,12.919268039855048,77.60992036394869,Daviesfort
2024-03-10 15:42:12,Assault,12.803735206758494,77.59427903921286,Mckinneyland
2025-06-06 10:14:17,Theft,13.008371266551588,77.5313637912322,Johnmouth
2024-01-28 22:11:29,Theft,12.892788965889913,77.63940579038379,New Dawn
2025-05-05 11:15:09,Fraud,13.049434916624215,77.47238077785953,Gallegoston
2024-02-06 22:11:40,Assault,12.95054700285141,77.63453804283479,Meganbury
2024-06-20 20:57:21,Burglary,12.821252007709212,77.5469599889812,Blevinsland
2024-08-10 04:11:40,Robbery,12.982203190824686,77.6876802889689,Watkinsberg
2024-11-08 15:40:10,Burglary,12.808346898471916,77.65422421502016,West Tammy
2023-02-06 03:34:42,Burglary,13.021439841663566,77.42954353276394,Kimberg
2024-06-15 08:04:00,Robbery,12.884018117781507,77.43409868452275,North Angela
2025-01-28 22:53:01,Fraud,12.802110214400203,77.5606591558829,Lucasstad
2022-11-10 06:11:48,Fraud,13.05388758895252,77.61570730283107,Davisshire
2024-12-06 21:55:57,Assault,12.99948983842804,77.40683421946979,East Williamberg
2023-11-01 15:14:26,Burglary,12.946563368141323,77.55164054511994,Coxville
2025-06-24 17:56:39,Robbery,12.84359854211333,77.55647788940475,West Deborah
2024-02-07 06:27:52,Burglary,13.058033832967961,77.63482914685332,Caseyborough
2023-07-25 08:27:31,Assault,12.854675860769131,77.69731102148394,Thomastown
2024-04-08 07:22:40,Robbery,13.09138869696657,77.58109926768947,Laurafurt
2024-03-05 11:26:33,Burglary,12.8660287073772,77.6877659729159,Woodardview
2024-04-26 17:43:55,Assault,13.032677631231108,77.66742980257564,Hancockside
2023-07-26 02:16:47,Theft,12.964793929817738,77.4692607326241,Lake Danielshire
2025-08-03 23:24:37,Robbery,12.85682417519131,77.68839719761641,Michaelburgh
2023-05-06 17:12:55,Burglary,12.919287039407541,77.62035842697337,Myersside
2023-04-15 14:39:34,Fraud,13.082533368694577,77.48918524682178,Lisabury
2024-06-19 00:34:10,Fraud,12.925907768476211,77.4007444599972,West Christine
2025-06-23 16:49:37,Fraud,12.976582847891565,77.47873564383492,Port Michael
2024-03-20 05:55:15,Assault,12.977231127420563,77.65661204076878,Jamieburgh
2024-05-28 04:18:01,Robbery,12.812543234684252,77.54798785464335,Serranoport
2023-03-12 21:13:35,Fraud,12.964211196647227,77.6969296845581,Brandonville
2025-07-18 09:14:41,Burglary,12.957812186331742,77.58567481351025,South Danashire
2023-05-13 00:50:03,Robbery,13.09892756301217,77.40931387237733,Margarettown
2024-01-31 12:07:27,Assault,12.814757052262264,77.57435488274542,Fletchermouth
2025-06-01 00:09:09,Assault,12.980348843961574,77.42436209900109,North April
2024-03-29 05:28:15,Burglary,13.088009913395373,77.59319295747235,Phillipsville
2023-09-16 13:08:24,Burglary,12.959621120860273,77.65152181723357,North Tiffanyberg
2025-05-10 07:55:50,Robbery,12.994549110842879,77.5547706438872,Lake Connorview
2025-05-15 14:27:18,Burglary,13.09070042658297,77.64532306938716,West Brentborough
2024-07-27 04:31:57,Robbery,12.81067269704825,77.64318343103174,West Margaret
2023-04-16 11:14:59,Assault,12.867254235736999,77.61705641122205,Port Steven
2023-09-23 09:02:48,Theft,12.880778563629695,77.44591101912003,West Kellyfurt
2024-10-02 16:10:26,Fraud,12.827590690325982,77.62576522137927,East Andrewstad
2023-10-03 12:47:07,Assault,12.991516756362074,77.59002878597288,Dustinmouth
2023-02-21 21:18:20,Fraud,12.90805570754297,77.43673324826813,New Julie
2023-07-03 18:10:41,Assault,12.858667358874618,77.45814456719971,Whiteport
2023-08-23 12:52:31,Assault,12.957374239319535,77.47473709994722,Johnshire
2025-07-12 10:39:53,Fraud,13.086447928590495,77.41605596317542,New Anthonymouth
2024-10-28 08:46:14,Burglary,12.864982192686027,77.5946960446268,New Cynthiaburgh
2023-09-19 06:17:18,Fraud,13.078019193984188,77.57102325252211,Davisport
2024-06-26 13:19:07,Fraud,13.009556340281895,77.53077404564445,Davidmouth
2024-03-20 18:17:28,Theft,13.047040886502113,77.55701898956711,Parrishchester
2024-08-27 06:35:47,Fraud,12.927799139131816,77.46736503673728,Port Jessicatown
2025-05-04 07:29:34,Theft,13.05104510276721,77.46570291639387,Lake Alicia
2023-04-21 16:55:56,Burglary,13.070480463243467,77.65853959785966,Frankborough
2023-10-01 09:44:52,Fraud,13.08253801978655,77.61432776467399,North Andrew
2025-02-17 02:26:25,Assault,12.876800330309088,77.67657218498498,Bushfurt
2023-06-18 16:36:48,Theft,13.05657857482989,77.57881323671828,South Sarah
2023-02-06 03:03:50,Fraud,12.916239796056901,77.53683844516252,North Susan
2023-11-15 01:23:45,Assault,12.815669896599848,77.61155473026456,Woodardton
2024-10-17 23:46:29,Theft,12.965864861533273,77.43939006568264,Meganland
2022-11-16 20:33:49,Theft,12.926138341678739,77.58142749239757,Charlesborough
